checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,accepted
,,Critical_acct_other_credits_existing,radio/television,706.0,Unknown_or_no_savings_acct,1_to_4yrs,4,male_single,,3,building_society_savings_agreement/life_insurance,29.0,none,own,2,skilled_employee/official,1,yes,yes,0
,36.0,Delay_in_past,used_car,3265.8709057164906,Unknown_or_no_savings_acct,4_to_7yrs,3,male_single,,2,car_or_other_nonsavings,31.0,stores,own,1,management_self-employed_highly_qualified/officer,2,yes,yes,0
0_checking,21.0,Existing_credits_paid_till_now,radio/television,648.6510911225832,<100DM,<1yr,4,female_divorced/separated/married,,4,building_society_savings_agreement/life_insurance,28.0,none,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
,12.0,Critical_acct_other_credits_existing,furniture/equipment,4478.0,>1000DM,4_to_7yrs,3,female_divorced/separated/married,,2,building_society_savings_agreement/life_insurance,35.0,none,own,1,skilled_employee/official,1,no,no,0
,15.0,Existing_credits_paid_till_now,furniture/equipment,2625.0,Unknown_or_no_savings_acct,4_to_7yrs,1,female_divorced/separated/married,,4,real_estate,33.0,bank,rent,1,unskilled_resident,1,no,yes,0
0_checking,,Existing_credits_paid_till_now,furniture/equipment,9898.0,<100DM,1_to_4yrs,2,male_single,co-applicant,3,car_or_other_nonsavings,42.0,none,own,1,skilled_employee/official,1,no,yes,1
0_checking,16.0,,new_car,5251.0,<100DM,>7yrs,2,male_single,guarantor,4,building_society_savings_agreement/life_insurance,43.0,bank,rent,1,skilled_employee/official,1,yes,yes,1
,20.0,Critical_acct_other_credits_existing,new_car,959.0,Unknown_or_no_savings_acct,<1yr,2,male_divorced/separated,,4,real_estate,44.0,none,own,2,skilled_employee/official,1,yes,yes,0
,36.0,Critical_acct_other_credits_existing,used_car,4598.0,Unknown_or_no_savings_acct,>7yrs,2,male_single,,4,unknown/no_property,42.0,none,for_free,2,skilled_employee/official,1,no,yes,0
,15.0,Existing_credits_paid_till_now,radio/television,2941.0847781806533,Unknown_or_no_savings_acct,1_to_4yrs,4,male_married/widowed,,2,real_estate,40.0,none,rent,1,skilled_employee/official,1,yes,yes,0
,,,radio/television,4311.0,<100DM,>7yrs,4,male_single,,1,real_estate,36.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
0_checking,12.0,Existing_credits_paid_till_now,radio/television,2861.417959736048,<100DM,1_to_4yrs,2,male_single,,2,real_estate,20.0,none,rent,1,management_self-employed_highly_qualified/officer,2,yes,yes,0
0_checking,21.0,Existing_credits_paid_till_now,new_car,3145.0,Unknown_or_no_savings_acct,4_to_7yrs,2,male_single,co-applicant,2,real_estate,24.0,none,own,1,unskilled_resident,1,no,no,0
from_0_to_200,36.0,Existing_credits_paid_till_now,education,666.0,Unknown_or_no_savings_acct,1_to_4yrs,2,male_married/widowed,,2,car_or_other_nonsavings,27.0,none,own,1,skilled_employee/official,1,no,yes,0
,15.0,Delay_in_past,used_car,4228.481432934013,<100DM,<1yr,1,female_divorced/separated/married,,2,building_society_savings_agreement/life_insurance,46.0,none,own,2,unskilled_resident,1,no,yes,0
from_0_to_200,9.0,Existing_credits_paid_till_now,new_car,4561.510559203012,Unknown_or_no_savings_acct,1_to_4yrs,1,female_divorced/separated/married,,2,real_estate,33.0,none,own,1,unskilled_resident,1,no,yes,0
,36.0,Delay_in_past,radio/television,1290.0,<100DM,1_to_4yrs,4,female_divorced/separated/married,,4,real_estate,34.0,none,own,2,skilled_employee/official,1,no,yes,0
from_0_to_200,24.0,Critical_acct_other_credits_existing,furniture/equipment,11840.0,<100DM,<1yr,2,female_divorced/separated/married,,4,car_or_other_nonsavings,25.0,bank,own,1,unskilled_resident,1,no,yes,1
from_0_to_200,30.0,Existing_credits_paid_till_now,radio/television,2712.0,Unknown_or_no_savings_acct,>7yrs,2,female_divorced/separated/married,,4,car_or_other_nonsavings,25.0,none,own,1,skilled_employee/official,1,no,yes,0
,11.0,Existing_credits_paid_till_now,business,2747.0,>1000DM,>7yrs,1,male_divorced/separated,,2,real_estate,28.0,none,own,1,skilled_employee/official,1,yes,yes,0
0_checking,,All_credits_paid_duly,business,5228.0,<100DM,1_to_4yrs,4,male_single,,2,building_society_savings_agreement/life_insurance,31.0,none,rent,1,skilled_employee/official,1,yes,yes,1
from_0_to_200,48.0,No_credits_taken_or_all_paid,other,8853.037389518322,<100DM,1_to_4yrs,1,female_divorced/separated/married,,2,building_society_savings_agreement/life_insurance,32.0,bank,own,1,management_self-employed_highly_qualified/officer,1,yes,no,1
,10.0,Existing_credits_paid_till_now,used_car,1810.2972030701017,100_to_500DM,1_to_4yrs,1,male_single,co-applicant,2,real_estate,32.0,none,own,1,skilled_employee/official,2,no,yes,0
0_checking,6.0,Existing_credits_paid_till_now,new_car,5725.0,<100DM,>7yrs,1,male_single,,4,unknown/no_property,68.0,bank,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,1
0_checking,24.0,Existing_credits_paid_till_now,furniture/equipment,7306.629663258928,100_to_500DM,unemployed,1,male_divorced/separated,,1,building_society_savings_agreement/life_insurance,33.0,none,own,1,skilled_employee/official,1,no,yes,1
0_checking,24.0,,furniture/equipment,5319.485814046256,<100DM,>7yrs,4,male_single,,2,building_society_savings_agreement/life_insurance,39.0,none,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,1
,18.0,Critical_acct_other_credits_existing,furniture/equipment,4009.664580564759,<100DM,1_to_4yrs,4,female_divorced/separated/married,,2,unknown/no_property,28.0,none,own,2,skilled_employee/official,1,no,yes,0
,48.0,Delay_in_past,radio/television,2762.0,500_to_1000DM,4_to_7yrs,4,male_single,,1,car_or_other_nonsavings,37.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
0_checking,9.0,Existing_credits_paid_till_now,radio/television,7021.0,<100DM,<1yr,3,female_divorced/separated/married,,4,building_society_savings_agreement/life_insurance,22.0,none,rent,1,skilled_employee/official,1,no,yes,1
from_0_to_200,12.0,Existing_credits_paid_till_now,new_car,3108.910560099206,<100DM,4_to_7yrs,3,male_single,,4,building_society_savings_agreement/life_insurance,30.0,none,rent,1,skilled_employee/official,2,yes,yes,0
0_checking,24.0,All_credits_paid_duly,furniture/equipment,6327.715056867754,<100DM,<1yr,2,male_divorced/separated,,1,building_society_savings_agreement/life_insurance,55.0,bank,own,1,skilled_employee/official,1,yes,yes,1
0_checking,12.0,All_credits_paid_duly,new_car,6826.0,<100DM,<1yr,4,male_single,,2,car_or_other_nonsavings,46.0,bank,own,2,skilled_employee/official,1,yes,yes,1
0_checking,18.0,Critical_acct_other_credits_existing,furniture/equipment,2786.103656881149,<100DM,<1yr,4,female_divorced/separated/married,,4,building_society_savings_agreement/life_insurance,21.0,none,rent,1,skilled_employee/official,1,no,yes,0
0_checking,48.0,Existing_credits_paid_till_now,used_car,9483.702238571965,<100DM,4_to_7yrs,4,male_single,,4,unknown/no_property,39.0,stores,for_free,3,skilled_employee/official,2,yes,yes,1
,30.0,Existing_credits_paid_till_now,radio/television,964.0,Unknown_or_no_savings_acct,>7yrs,4,male_single,,4,car_or_other_nonsavings,58.0,none,own,1,skilled_employee/official,1,yes,yes,0
0_checking,,Delay_in_past,new_car,1104.0,<100DM,1_to_4yrs,4,male_single,,2,real_estate,43.0,none,own,2,unskilled_resident,2,no,yes,0
0_checking,24.0,Existing_credits_paid_till_now,furniture/equipment,4088.0,<100DM,<1yr,4,male_single,co-applicant,1,building_society_savings_agreement/life_insurance,24.0,none,own,1,unskilled_resident,1,no,no,0
from_0_to_200,9.0,Existing_credits_paid_till_now,radio/television,8019.714145356568,<100DM,<1yr,4,female_divorced/separated/married,,2,car_or_other_nonsavings,22.0,none,own,1,skilled_employee/official,1,yes,yes,1
,9.0,,new_car,646.0,<100DM,1_to_4yrs,3,male_single,,1,real_estate,,none,own,2,skilled_employee/official,1,no,yes,0
,12.0,Critical_acct_other_credits_existing,radio/television,1459.0,500_to_1000DM,>7yrs,4,male_single,,4,building_society_savings_agreement/life_insurance,42.0,none,own,2,skilled_employee/official,2,yes,yes,0
0_checking,12.0,Existing_credits_paid_till_now,radio/television,1805.0,<100DM,1_to_4yrs,4,female_divorced/separated/married,,1,car_or_other_nonsavings,23.0,bank,own,1,skilled_employee/official,1,no,yes,0
from_0_to_200,,Delay_in_past,radio/television,7716.456363000419,100_to_500DM,<1yr,4,male_single,,3,unknown/no_property,30.0,stores,own,2,management_self-employed_highly_qualified/officer,1,no,yes,1
more_than_200,9.0,Existing_credits_paid_till_now,radio/television,9127.045134938246,<100DM,1_to_4yrs,3,female_divorced/separated/married,,2,real_estate,28.0,none,own,1,unskilled_resident,1,no,yes,1
from_0_to_200,6.0,Existing_credits_paid_till_now,radio/television,2886.18724816422,<100DM,<1yr,4,male_married/widowed,,3,car_or_other_nonsavings,30.0,none,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
from_0_to_200,60.0,Existing_credits_paid_till_now,education,9420.463793115896,<100DM,1_to_4yrs,4,male_single,,4,unknown/no_property,42.0,none,for_free,1,skilled_employee/official,1,no,yes,1
,24.0,Critical_acct_other_credits_existing,used_car,3320.0,Unknown_or_no_savings_acct,1_to_4yrs,2,male_single,,4,building_society_savings_agreement/life_insurance,46.0,none,own,2,management_self-employed_highly_qualified/officer,2,yes,yes,0
,12.0,Existing_credits_paid_till_now,new_car,2927.0,Unknown_or_no_savings_acct,<1yr,2,male_single,,3,building_society_savings_agreement/life_insurance,45.0,none,own,1,management_self-employed_highly_qualified/officer,2,yes,yes,0
,10.0,Existing_credits_paid_till_now,new_car,2053.0,<100DM,1_to_4yrs,3,male_single,,2,real_estate,31.0,none,own,1,unskilled_resident,2,no,no,0
,24.0,Existing_credits_paid_till_now,furniture/equipment,2951.0,Unknown_or_no_savings_acct,4_to_7yrs,4,male_single,,2,car_or_other_nonsavings,31.0,stores,own,1,skilled_employee/official,1,yes,yes,0
,4.0,Critical_acct_other_credits_existing,new_car,1579.0,<100DM,4_to_7yrs,2,male_single,,1,real_estate,42.0,none,own,3,unskilled_resident,2,no,yes,0
0_checking,15.0,Existing_credits_paid_till_now,furniture/equipment,2232.0,<100DM,<1yr,4,female_divorced/separated/married,guarantor,1,building_society_savings_agreement/life_insurance,46.0,none,rent,1,skilled_employee/official,1,no,yes,0
from_0_to_200,48.0,No_credits_taken_or_all_paid,new_car,7772.0,500_to_1000DM,<1yr,1,female_divorced/separated/married,,1,car_or_other_nonsavings,30.0,none,own,2,skilled_employee/official,1,no,yes,0
0_checking,24.0,All_credits_paid_duly,furniture/equipment,25619.0,500_to_1000DM,<1yr,4,male_single,,4,unknown/no_property,30.0,none,for_free,1,skilled_employee/official,2,yes,yes,1
,12.0,Existing_credits_paid_till_now,new_car,4054.0,Unknown_or_no_savings_acct,unemployed,4,male_single,,4,unknown/no_property,38.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
,18.0,Existing_credits_paid_till_now,furniture/equipment,4549.0,<100DM,<1yr,4,male_married/widowed,co-applicant,1,building_society_savings_agreement/life_insurance,43.0,none,own,1,unskilled_resident,2,no,yes,1
,24.0,Existing_credits_paid_till_now,radio/television,8665.32609734343,100_to_500DM,>7yrs,2,male_single,,4,car_or_other_nonsavings,31.0,none,own,2,skilled_employee/official,1,no,yes,1
from_0_to_200,18.0,Critical_acct_other_credits_existing,business,3572.7097250822026,<100DM,unemployed,3,male_married/widowed,,3,car_or_other_nonsavings,40.0,none,own,3,unemployed/unskilled_nonresident,2,yes,yes,0
0_checking,36.0,Delay_in_past,business,7475.81850199057,<100DM,4_to_7yrs,2,male_single,,1,car_or_other_nonsavings,24.0,none,own,2,skilled_employee/official,1,yes,yes,1
from_0_to_200,24.0,Existing_credits_paid_till_now,used_car,8722.554482177933,500_to_1000DM,<1yr,3,female_divorced/separated/married,,4,car_or_other_nonsavings,28.0,none,rent,1,skilled_employee/official,1,no,yes,1
,36.0,Existing_credits_paid_till_now,furniture/equipment,6304.0,<100DM,unemployed,4,female_divorced/separated/married,,2,car_or_other_nonsavings,26.0,none,own,2,management_self-employed_highly_qualified/officer,1,yes,yes,1
0_checking,12.0,Existing_credits_paid_till_now,new_car,3265.3065362285884,<100DM,1_to_4yrs,4,female_divorced/separated/married,guarantor,4,building_society_savings_agreement/life_insurance,29.0,none,own,1,skilled_employee/official,1,yes,yes,0
0_checking,24.0,Critical_acct_other_credits_existing,radio/television,2535.906248783333,>1000DM,>7yrs,4,female_divorced/separated/married,,4,building_society_savings_agreement/life_insurance,57.0,none,rent,2,management_self-employed_highly_qualified/officer,1,yes,yes,0
more_than_200,30.0,Critical_acct_other_credits_existing,radio/television,775.0,Unknown_or_no_savings_acct,>7yrs,4,male_single,,4,building_society_savings_agreement/life_insurance,,stores,own,2,unskilled_resident,1,no,yes,0
from_0_to_200,9.0,Critical_acct_other_credits_existing,radio/television,3994.2628371559113,<100DM,>7yrs,2,male_single,,4,real_estate,37.0,none,own,3,unskilled_resident,1,no,yes,0
0_checking,28.0,Existing_credits_paid_till_now,new_car,14582.0,<100DM,1_to_4yrs,3,male_single,,2,car_or_other_nonsavings,45.0,none,own,1,unskilled_resident,1,no,yes,1
from_0_to_200,24.0,Existing_credits_paid_till_now,furniture/equipment,1894.0,100_to_500DM,>7yrs,4,male_single,,4,unknown/no_property,,none,for_free,1,skilled_employee/official,1,no,yes,0
,6.0,Critical_acct_other_credits_existing,radio/television,511.0,<100DM,>7yrs,2,male_married/widowed,,2,real_estate,30.0,none,rent,2,skilled_employee/official,1,no,yes,0
from_0_to_200,21.0,Delay_in_past,new_car,5206.0,<100DM,1_to_4yrs,1,male_divorced/separated,,4,building_society_savings_agreement/life_insurance,47.0,none,own,2,skilled_employee/official,1,no,yes,0
,15.0,Existing_credits_paid_till_now,new_car,4081.495354767402,Unknown_or_no_savings_acct,1_to_4yrs,3,male_single,,2,unknown/no_property,29.0,none,own,1,skilled_employee/official,1,no,yes,0
,24.0,Existing_credits_paid_till_now,radio/television,5294.656538299962,500_to_1000DM,>7yrs,3,male_single,,2,car_or_other_nonsavings,35.0,bank,own,2,skilled_employee/official,1,yes,yes,1
from_0_to_200,6.0,Existing_credits_paid_till_now,repairs,974.0,<100DM,<1yr,3,male_married/widowed,,1,building_society_savings_agreement/life_insurance,22.0,none,own,1,unskilled_resident,1,no,yes,0
from_0_to_200,30.0,Existing_credits_paid_till_now,radio/television,3096.0,Unknown_or_no_savings_acct,1_to_4yrs,4,female_divorced/separated/married,,1,car_or_other_nonsavings,26.0,none,own,1,skilled_employee/official,1,no,yes,0
from_0_to_200,27.0,Critical_acct_other_credits_existing,radio/television,9998.0,500_to_1000DM,1_to_4yrs,4,male_single,,2,building_society_savings_agreement/life_insurance,23.0,none,own,2,unskilled_resident,1,no,yes,1
,15.0,Existing_credits_paid_till_now,radio/television,3397.3343591856897,<100DM,>7yrs,4,female_divorced/separated/married,,2,car_or_other_nonsavings,54.0,bank,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
,42.0,Existing_credits_paid_till_now,radio/television,2329.0,Unknown_or_no_savings_acct,4_to_7yrs,2,male_married/widowed,,4,building_society_savings_agreement/life_insurance,29.0,none,rent,1,skilled_employee/official,1,yes,yes,0
0_checking,11.0,Critical_acct_other_credits_existing,new_car,2150.0,<100DM,1_to_4yrs,1,male_single,,2,real_estate,40.0,none,own,2,unskilled_resident,2,no,yes,0
from_0_to_200,15.0,Existing_credits_paid_till_now,repairs,2247.0,100_to_500DM,1_to_4yrs,4,male_single,guarantor,2,real_estate,22.0,none,own,1,skilled_employee/official,1,no,yes,0
,24.0,Existing_credits_paid_till_now,new_car,1126.0,<100DM,1_to_4yrs,1,male_single,,4,building_society_savings_agreement/life_insurance,43.0,none,own,1,unskilled_resident,2,no,yes,0
0_checking,24.0,All_credits_paid_duly,new_car,5739.0,<100DM,unemployed,1,female_divorced/separated/married,co-applicant,4,unknown/no_property,29.0,none,rent,2,unemployed/unskilled_nonresident,1,no,yes,1
0_checking,60.0,Existing_credits_paid_till_now,business,2230.0,<100DM,>7yrs,4,male_single,co-applicant,4,unknown/no_property,36.0,none,rent,1,skilled_employee/official,1,no,yes,1
,30.0,Critical_acct_other_credits_existing,radio/television,3086.256558341109,<100DM,1_to_4yrs,4,female_divorced/separated/married,,2,car_or_other_nonsavings,33.0,none,own,1,skilled_employee/official,1,yes,yes,0
more_than_200,24.0,Existing_credits_paid_till_now,radio/television,1811.0,500_to_1000DM,1_to_4yrs,3,female_divorced/separated/married,,3,car_or_other_nonsavings,57.0,none,own,1,unskilled_resident,1,no,yes,0
from_0_to_200,24.0,Critical_acct_other_credits_existing,radio/television,3894.0,<100DM,>7yrs,4,male_single,,2,building_society_savings_agreement/life_insurance,48.0,none,own,2,unskilled_resident,1,no,yes,0
from_0_to_200,6.0,Existing_credits_paid_till_now,radio/television,2010.9844541284317,<100DM,1_to_4yrs,2,female_divorced/separated/married,guarantor,3,real_estate,64.0,none,own,1,skilled_employee/official,1,no,yes,0
from_0_to_200,18.0,Delay_in_past,business,3738.377114762888,Unknown_or_no_savings_acct,>7yrs,4,male_single,,2,building_society_savings_agreement/life_insurance,42.0,none,own,2,skilled_employee/official,1,no,yes,0
,24.0,Delay_in_past,new_car,8866.771601216553,<100DM,>7yrs,4,male_single,,4,car_or_other_nonsavings,,none,own,2,unskilled_resident,2,no,yes,1
from_0_to_200,15.0,All_credits_paid_duly,new_car,6704.695459975656,100_to_500DM,1_to_4yrs,2,male_married/widowed,,2,building_society_savings_agreement/life_insurance,25.0,none,rent,1,skilled_employee/official,1,no,yes,1
from_0_to_200,30.0,Critical_acct_other_credits_existing,furniture/equipment,21467.0,<100DM,4_to_7yrs,2,male_single,,2,building_society_savings_agreement/life_insurance,49.0,none,own,1,skilled_employee/official,1,no,yes,1
,48.0,Existing_credits_paid_till_now,business,5968.004706997822,<100DM,unemployed,3,male_single,,2,car_or_other_nonsavings,33.0,bank,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,1
more_than_200,21.0,Existing_credits_paid_till_now,new_car,1145.0,100_to_500DM,1_to_4yrs,1,female_divorced/separated/married,,1,car_or_other_nonsavings,28.0,bank,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
0_checking,36.0,Existing_credits_paid_till_now,used_car,8439.898458891206,<100DM,1_to_4yrs,2,male_single,,2,building_society_savings_agreement/life_insurance,,none,own,1,skilled_employee/official,2,no,yes,1
